user_id,movie_id,movie_title,genre_ids,rating
user_59,823219,Flow,"[16, 14, 12]",4.3
user_7,773867,Seoul Vibe,"[28, 80, 35]",8.6
user_43,646389,Plane,"[28, 12, 53]",7.9
user_77,399360,Alpha,"[12, 18]",7.4
user_47,1400781,Panivizhum Iravu: The Onset,"[80, 53, 28]",2.0
user_98,773867,Seoul Vibe,"[28, 80, 35]",1.0
user_46,913290,Barbarian,"[27, 9648]",5.9
user_48,799583,The Ministry of Ungentlemanly Warfare,"[28, 35, 10752]",1.4
user_22,399360,Alpha,"[12, 18]",2.3
user_92,572802,Aquaman and the Lost Kingdom,"[28, 12, 14]",2.0
user_79,1403294,Entre Aulas,"[12, 18, 35]",2.7
user_51,1403294,Entre Aulas,"[12, 18, 35]",5.1
user_25,823219,Flow,"[16, 14, 12]",2.0
user_54,373571,Godzilla: King of the Monsters,"[878, 28]",9.3
user_87,395817,The Thicket,"[80, 53, 37]",2.1
user_58,1400781,Panivizhum Iravu: The Onset,"[80, 53, 28]",6.9
user_65,298618,The Flash,"[12, 28, 878]",9.7
user_1,511987,Crawl,"[27, 53]",7.6
user_71,572802,Aquaman and the Lost Kingdom,"[28, 12, 14]",8.5
user_62,511987,Crawl,"[27, 53]",8.0
user_23,395817,The Thicket,"[80, 53, 37]",2.6
user_17,799583,The Ministry of Ungentlemanly Warfare,"[28, 35, 10752]",4.5
user_77,818647,Through My Window,"[10749, 18, 35]",8.9
user_65,1330681,Hunnington Hills,"[53, 27]",4.8
user_78,773867,Seoul Vibe,"[28, 80, 35]",3.5
user_44,913290,Barbarian,"[27, 9648]",5.1
user_18,298618,The Flash,"[12, 28, 878]",4.7
user_90,511987,Crawl,"[27, 53]",3.7
user_90,646389,Plane,"[28, 12, 53]",8.7
user_92,646389,Plane,"[28, 12, 53]",6.7
user_26,1403294,Entre Aulas,"[12, 18, 35]",6.6
user_38,653349,Vacation Friends,[35],9.3
user_17,346910,The Predator,"[878, 28, 12]",5.5
user_89,823219,Flow,"[16, 14, 12]",7.4
user_98,653349,Vacation Friends,[35],6.1
user_75,395817,The Thicket,"[80, 53, 37]",9.5
user_91,572802,Aquaman and the Lost Kingdom,"[28, 12, 14]",7.1
user_69,913290,Barbarian,"[27, 9648]",8.9
user_55,1397493,2024.mov,[99],5.7
user_4,1330681,Hunnington Hills,"[53, 27]",2.3
user_86,373571,Godzilla: King of the Monsters,"[878, 28]",2.8
user_97,346910,The Predator,"[878, 28, 12]",9.9
user_88,474350,It Chapter Two,"[27, 18, 53]",2.3
user_8,913290,Barbarian,"[27, 9648]",2.8
user_70,373571,Godzilla: King of the Monsters,"[878, 28]",4.2
user_58,799583,The Ministry of Ungentlemanly Warfare,"[28, 35, 10752]",6.5
user_87,646389,Plane,"[28, 12, 53]",8.8
user_96,646389,Plane,"[28, 12, 53]",4.5
user_66,913290,Barbarian,"[27, 9648]",7.2
user_7,1330681,Hunnington Hills,"[53, 27]",4.5
user_88,823219,Flow,"[16, 14, 12]",9.7
user_7,1397493,2024.mov,[99],7.7
user_26,818647,Through My Window,"[10749, 18, 35]",8.8
user_57,773867,Seoul Vibe,"[28, 80, 35]",9.2
user_91,653349,Vacation Friends,[35],7.8
user_70,818647,Through My Window,"[10749, 18, 35]",2.8
user_93,1403294,Entre Aulas,"[12, 18, 35]",3.6
user_23,1122504,Exorcism in Utero,[27],2.7
user_23,511987,Crawl,"[27, 53]",2.1
user_6,572802,Aquaman and the Lost Kingdom,"[28, 12, 14]",3.5
user_34,298618,The Flash,"[12, 28, 878]",2.4
user_33,1397493,2024.mov,[99],4.0
user_91,298618,The Flash,"[12, 28, 878]",1.4
user_42,818647,Through My Window,"[10749, 18, 35]",1.5
user_81,818647,Through My Window,"[10749, 18, 35]",8.6
user_39,399360,Alpha,"[12, 18]",8.1
user_71,653349,Vacation Friends,[35],1.7
user_91,823219,Flow,"[16, 14, 12]",5.7
user_24,511987,Crawl,"[27, 53]",1.6
user_65,346910,The Predator,"[878, 28, 12]",4.7
user_69,1330681,Hunnington Hills,"[53, 27]",1.8
user_29,1403294,Entre Aulas,"[12, 18, 35]",7.0
user_43,653349,Vacation Friends,[35],3.6
user_97,818647,Through My Window,"[10749, 18, 35]",5.8
user_72,1397493,2024.mov,[99],2.0
user_45,1400781,Panivizhum Iravu: The Onset,"[80, 53, 28]",3.2
user_83,818647,Through My Window,"[10749, 18, 35]",9.3
user_32,373571,Godzilla: King of the Monsters,"[878, 28]",7.1
user_42,1330681,Hunnington Hills,"[53, 27]",9.2
user_15,1330681,Hunnington Hills,"[53, 27]",3.3
user_93,913290,Barbarian,"[27, 9648]",1.2
user_67,653349,Vacation Friends,[35],5.6
user_66,1400781,Panivizhum Iravu: The Onset,"[80, 53, 28]",5.4
user_38,1403294,Entre Aulas,"[12, 18, 35]",3.9
user_11,799583,The Ministry of Ungentlemanly Warfare,"[28, 35, 10752]",2.5
user_99,646389,Plane,"[28, 12, 53]",5.8
user_81,1122504,Exorcism in Utero,[27],2.9
user_81,1403294,Entre Aulas,"[12, 18, 35]",8.8
user_55,799583,The Ministry of Ungentlemanly Warfare,"[28, 35, 10752]",2.9
user_90,572802,Aquaman and the Lost Kingdom,"[28, 12, 14]",6.8
user_10,298618,The Flash,"[12, 28, 878]",1.2
user_92,823219,Flow,"[16, 14, 12]",1.3
user_10,373571,Godzilla: King of the Monsters,"[878, 28]",2.6
user_33,646389,Plane,"[28, 12, 53]",1.6
user_30,474350,It Chapter Two,"[27, 18, 53]",4.7
user_58,1330681,Hunnington Hills,"[53, 27]",4.9
user_3,1330681,Hunnington Hills,"[53, 27]",7.1
user_69,1397493,2024.mov,[99],6.8
user_80,1122504,Exorcism in Utero,[27],7.8
user_75,373571,Godzilla: King of the Monsters,"[878, 28]",7.3
user_10,653349,Vacation Friends,[35],9.4
user_14,913290,Barbarian,"[27, 9648]",8.1
user_39,818647,Through My Window,"[10749, 18, 35]",1.8
user_98,1400781,Panivizhum Iravu: The Onset,"[80, 53, 28]",4.4
user_85,1397493,2024.mov,[99],5.3
user_69,773867,Seoul Vibe,"[28, 80, 35]",2.2
user_51,646389,Plane,"[28, 12, 53]",3.7
user_82,298618,The Flash,"[12, 28, 878]",3.7
user_94,653349,Vacation Friends,[35],9.6
user_2,646389,Plane,"[28, 12, 53]",8.9
user_19,799583,The Ministry of Ungentlemanly Warfare,"[28, 35, 10752]",1.4
user_74,818647,Through My Window,"[10749, 18, 35]",4.5
user_71,1122504,Exorcism in Utero,[27],3.7
user_96,653349,Vacation Friends,[35],2.9
user_83,511987,Crawl,"[27, 53]",2.3
user_24,773867,Seoul Vibe,"[28, 80, 35]",6.6
user_33,1403294,Entre Aulas,"[12, 18, 35]",2.0
user_86,395817,The Thicket,"[80, 53, 37]",8.7
user_97,646389,Plane,"[28, 12, 53]",5.2
user_71,1122504,Exorcism in Utero,[27],3.6
user_9,474350,It Chapter Two,"[27, 18, 53]",1.9
user_93,395817,The Thicket,"[80, 53, 37]",5.4
user_43,653349,Vacation Friends,[35],2.2
user_84,773867,Seoul Vibe,"[28, 80, 35]",1.9
user_80,1122504,Exorcism in Utero,[27],9.1
user_41,399360,Alpha,"[12, 18]",5.1
user_79,913290,Barbarian,"[27, 9648]",7.2
user_20,395817,The Thicket,"[80, 53, 37]",6.1
user_41,572802,Aquaman and the Lost Kingdom,"[28, 12, 14]",2.5
user_41,773867,Seoul Vibe,"[28, 80, 35]",8.1
user_92,572802,Aquaman and the Lost Kingdom,"[28, 12, 14]",3.5
user_47,298618,The Flash,"[12, 28, 878]",7.1
user_43,399360,Alpha,"[12, 18]",5.2
user_46,913290,Barbarian,"[27, 9648]",5.4
user_14,346910,The Predator,"[878, 28, 12]",6.8
user_11,474350,It Chapter Two,"[27, 18, 53]",8.7
user_18,646389,Plane,"[28, 12, 53]",2.8
user_94,1122504,Exorcism in Utero,[27],7.5
user_3,511987,Crawl,"[27, 53]",6.7
user_75,395817,The Thicket,"[80, 53, 37]",4.6
user_76,1403294,Entre Aulas,"[12, 18, 35]",9.2
user_71,474350,It Chapter Two,"[27, 18, 53]",5.9
user_70,399360,Alpha,"[12, 18]",6.9
user_20,653349,Vacation Friends,[35],4.5
user_99,395817,The Thicket,"[80, 53, 37]",7.6
user_38,298618,The Flash,"[12, 28, 878]",5.2
user_66,1122504,Exorcism in Utero,[27],4.6
user_65,1397493,2024.mov,[99],7.0
user_79,346910,The Predator,"[878, 28, 12]",7.8
user_18,1400781,Panivizhum Iravu: The Onset,"[80, 53, 28]",2.4
user_73,395817,The Thicket,"[80, 53, 37]",6.9
user_19,399360,Alpha,"[12, 18]",9.5
user_6,773867,Seoul Vibe,"[28, 80, 35]",7.9
user_30,1122504,Exorcism in Utero,[27],3.4
user_30,373571,Godzilla: King of the Monsters,"[878, 28]",7.0
user_67,653349,Vacation Friends,[35],4.5
user_59,373571,Godzilla: King of the Monsters,"[878, 28]",1.4
user_84,823219,Flow,"[16, 14, 12]",1.9
